Time,Level,Module,Message,Screenshot
10:54:16,INFO,PopupMilitary,to home fixture initialized.,
10:54:19,INFO,PopupMilitary,[to_home] Saved failure screenshot: D:\FSTest\LogFiles\screenshot\1767758059320.jpg,
10:54:19,INFO,PopupMilitary,[to_home] Marked mismatch screenshot saved: D:\FSTest\LogFiles\screenshot\marked_screenshots\campaign_button_mismatch_0.png,
10:54:19,INFO,PopupMilitary,"[to_home] Approximate match position (low threshold): {'result': (295, 136), 'rectangle': [(21, 114), (21, 158), (409, 158), (409, 114)], 'confidence': 0.5409254431724548, 'time': 0.1365964412689209}",
10:54:19,INFO,PopupMilitary,[to_home] Attempt 1/4 to go to home screen,
10:54:19,INFO,PopupMilitary,[to_home] Sent BACK/ESC keyevent.,
10:54:20,INFO,PopupMilitary,[to_home] Screenshot path: D:\FSTest\LogFiles\screenshot\1767758060704.jpg,
10:54:20,INFO,PopupMilitary,[to_home] Marked screenshot saved: D:\FSTest\LogFiles\screenshot\marked_screenshots\campaign_button_marked_1.png,
10:54:20,INFO,PopupMilitary,"[to_home] Campaign button found at position: (301, 632)",
10:54:20,INFO,setup method,Setting up PopupMilitary test environment...,
10:54:25,INFO,setup method,PopupMilitary test environment setup complete.,
10:54:25,INFO,Military:test_PopupMilitary.py:TestPopupMilitary:test_element_presence,All elements are present and verified successfully.,
10:54:25,INFO,PopupMilitary,[to_home] Already at Home screen.,
10:54:25,INFO,PopupMilitary,to home fixture initialized.,
10:54:25,INFO,PopupMilitary,[to_home] Screenshot path: D:\FSTest\LogFiles\screenshot\1767758065635.jpg,
10:54:25,INFO,PopupMilitary,[to_home] Marked screenshot saved: D:\FSTest\LogFiles\screenshot\marked_screenshots\campaign_button_marked_0.png,
10:54:25,INFO,PopupMilitary,"[to_home] Campaign button found at position: [329, 153]",
10:54:25,INFO,setup method,Setting up PopupMilitary test environment...,
10:54:30,INFO,setup method,PopupMilitary test environment setup complete.,
10:54:30,INFO,Military:test_PopupMilitary.py:TestPopupMilitary:test_valid_rank_category,rank category 'Second Lieutenant' is valid.,
10:54:30,INFO,PopupMilitary,[to_home] Already at Home screen.,
10:54:30,INFO,PopupMilitary,to home fixture initialized.,
10:54:31,INFO,PopupMilitary,[to_home] Screenshot path: D:\FSTest\LogFiles\screenshot\1767758071005.jpg,
10:54:31,INFO,PopupMilitary,[to_home] Marked screenshot saved: D:\FSTest\LogFiles\screenshot\marked_screenshots\campaign_button_marked_0.png,
10:54:31,INFO,PopupMilitary,"[to_home] Campaign button found at position: [329, 153]",
10:54:31,INFO,setup method,Setting up PopupMilitary test environment...,
10:54:36,INFO,setup method,PopupMilitary test environment setup complete.,
