Time,Level,Module,Message,Screenshot
11:59:53,INFO,leuleuleu,=== STARTING LEVEL 6 TEST ===,
11:59:53,INFO,leuleuleu,Phase 2: Navigating to Level 6,
11:59:53,INFO,leuleuleu,Target level 6 should be in World 1,
11:59:53,INFO,leuleuleu,Current world: 1,
11:59:53,INFO,leuleuleu,Looking for level 6 in normal levels,
11:59:54,INFO,leuleuleu,Refresh attempt 1: Found 21 levels,
11:59:54,INFO,leuleuleu,✓ Found target level 6 on attempt 1,
11:59:54,INFO,leuleuleu,Found 21 normal levels,
11:59:54,INFO,leuleuleu,"Found level 6, clicking on it",
11:59:56,INFO,leuleuleu,Successfully clicked on level 6,
11:59:57,INFO,leuleuleu,Phase 3: Initializing game and resource tracking,
11:59:58,INFO,leuleuleu,"Initial resources: {'gold': 8700, 'energy': 1000, 'gem': 23}",
12:00:02,INFO,leuleuleu,Phase 4: Starting automated gameplay,
12:01:12,INFO,leuleuleu,"Total collected (including first-time rewards): Gold: 124, Gem: 0",
12:01:12,INFO,leuleuleu,Phase 5: Waiting for game completion,
12:01:13,INFO,leuleuleu,Game won - processing victory scenario,
12:01:30,INFO,leuleuleu,Game result: WIN,
12:01:30,INFO,leuleuleu,"Collected during gameplay - Gold: 124, Gem: 0",
12:01:30,INFO,leuleuleu,✓ Resource verification successful!,
12:01:30,INFO,leuleuleu,"Gold verification: True (Expected: 8824, Actual: 8824)",
12:01:30,INFO,leuleuleu,"Gem verification: True (Expected: 23, Actual: 23)",
12:01:38,INFO,leuleuleu,Clicked next button from win popup,
12:01:38,INFO,leuleuleu,Phase 6: Performing final home screen verification,
12:01:49,WARNING,leuleuleu,"Not at home screen yet, attempt 1","=HYPERLINK(""file:///D:/FSTest/LogFiles/screenshot/2026-01-12_12h01.png"", ""View"")"
12:01:54,WARNING,leuleuleu,"Not at home screen yet, attempt 2","=HYPERLINK(""file:///D:/FSTest/LogFiles/screenshot/2026-01-12_12h01.png"", ""View"")"
12:02:00,INFO,leuleuleu,Successfully at home screen for final verification,
12:02:00,INFO,leuleuleu,=== PERFORMING FINAL HOME SCREEN VERIFICATION ===,
