Time,Level,Module,Message,Screenshot
17:41:23,INFO,PopupMission,to home fixture initialized.,
17:41:27,INFO,PopupMission,[to_home] Attempt 1/4 to go to home screen,
17:41:28,INFO,PopupMission,[to_home] Sent BACK keyevent.,
17:41:29,INFO,PopupMission,[to_home] Already at Home screen.,
17:41:29,INFO,setup method,Setting up PopupMissionAchivement test environment...,
17:41:33,INFO,setup method,PopupMissionAchivement setup completed successfully,
17:41:33,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,Testing all daily mission item details...,
17:41:39,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,✓ Found 5 daily missions,
17:41:39,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,Testing mission 1...,
17:41:43,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,"✓ Mission 1 - Name: Play campaign level 3 time(s), Progress: 3/3, Background: UI5_Target_BG_2",
17:41:43,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,✓ Mission 1 is completed but not claimed (3/3),
17:41:49,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,"✓ Mission 1 reward 1 - Icon: icon_daily_quest_gem, Amount: 3",
17:41:49,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,"✓ Mission 1 reward 2 - Icon: icon_coin, Amount: 2,400",
17:41:49,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,"✓ Mission 1 reward 3 - Icon: Item_Passpoint, Amount: 50",
17:41:49,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,✓ Mission 1 marked for claiming later,
17:41:49,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,Testing mission 2...,
17:41:54,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,"✓ Mission 2 - Name: Collect 1,500 gold(s) in campaign, Progress: 923/1,500, Background: UI5_Target_BG_1",
17:41:54,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,✓ Mission 2 is incomplete (923/1500),
17:42:00,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,"✓ Mission 2 reward 1 - Icon: icon_daily_quest_gem, Amount: 3",
17:42:00,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,"✓ Mission 2 reward 2 - Icon: icon_coin, Amount: 2,400",
17:42:00,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,"✓ Mission 2 reward 3 - Icon: Item_Passpoint, Amount: 50",
17:42:00,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,✓ Mission 2 has correct incomplete state,
17:42:00,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,Testing mission 3...,
17:42:05,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,"✓ Mission 3 - Name: Use Bata FD - 01 10 time(s), Progress: 5/10, Background: UI5_Target_BG_1",
17:42:05,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,✓ Mission 3 is incomplete (5/10),
17:42:11,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,"✓ Mission 3 reward 1 - Icon: icon_daily_quest_gem, Amount: 3",
17:42:11,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,"✓ Mission 3 reward 2 - Icon: icon_coin, Amount: 2,400",
17:42:11,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,"✓ Mission 3 reward 3 - Icon: Item_Passpoint, Amount: 50",
17:42:11,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,✓ Mission 3 has correct incomplete state,
17:42:11,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,Testing mission 4...,
17:42:16,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,"✓ Mission 4 - Name: Spin lucky wheel 3 time(s), Progress: Completed, Background: UI5_Target_BG_3",
17:42:16,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,✓ Mission 4 is completed and rewards already claimed,
17:42:17,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,✓ Mission 4 has correct completed-claimed state,
17:42:17,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_mission_item_details,Testing mission 5...,
