Time,Level,Module,Message,Screenshot
14:28:37,INFO,PopupMilitary,to home fixture initialized.,
14:28:41,INFO,PopupMilitary,[to_home] Saved failure screenshot: D:\FSTest\LogFiles\screenshot\1767598121260.jpg,
14:28:41,INFO,PopupMilitary,[to_home] No approximate match found; raw screenshot saved for analysis.,
14:28:41,INFO,PopupMilitary,[to_home] Attempt 1/4 to go to home screen,
14:28:41,INFO,PopupMilitary,[to_home] Sent BACK keyevent.,
14:28:46,INFO,PopupMilitary,[to_home] Saved failure screenshot: D:\FSTest\LogFiles\screenshot\1767598126411.jpg,
14:28:46,INFO,PopupMilitary,[to_home] No approximate match found; raw screenshot saved for analysis.,
14:28:46,INFO,PopupMilitary,[to_home] Attempt 2/4 to go to home screen,
14:28:46,INFO,PopupMilitary,[to_home] Sent BACK keyevent.,
14:28:51,INFO,PopupMilitary,[to_home] Saved failure screenshot: D:\FSTest\LogFiles\screenshot\1767598131544.jpg,
14:28:51,INFO,PopupMilitary,[to_home] No approximate match found; raw screenshot saved for analysis.,
14:28:51,INFO,PopupMilitary,[to_home] Attempt 3/4 to go to home screen,
14:28:52,INFO,PopupMilitary,[to_home] Sent BACK keyevent.,
14:28:56,INFO,PopupMilitary,[to_home] Saved failure screenshot: D:\FSTest\LogFiles\screenshot\1767598136645.jpg,
14:28:56,INFO,PopupMilitary,[to_home] No approximate match found; raw screenshot saved for analysis.,
14:28:56,INFO,PopupMilitary,[to_home] Attempt 4/4 to go to home screen,
14:28:57,INFO,PopupMilitary,[to_home] Sent BACK keyevent.,
14:29:01,INFO,PopupMilitary,[to_home] Saved failure screenshot: D:\FSTest\LogFiles\screenshot\1767598141795.jpg,
14:29:02,INFO,PopupMilitary,[to_home] No approximate match found; raw screenshot saved for analysis.,
14:29:02,INFO,PopupMilitary,[to_home] Attempt 5/4 to go to home screen,
14:29:02,INFO,PopupMilitary,[to_home] Sent BACK keyevent.,
14:29:03,ERROR,PopupMilitary,[to_home] ❌ Failed to return to Home screen after 4 attempts.,"=HYPERLINK(""file:///D:/FSTest/LogFiles/screenshot/2026-01-05_14h29.png"", ""View"")"
