Time,Level,Module,Message,Screenshot
11:20:49,INFO,Level1_tut,to home fixture initialized.,
11:20:53,INFO,Level1_tut,[to_home] Attempt 1/4 to go to home screen,
11:20:53,INFO,Level1_tut,[to_home] Sent BACK keyevent.,
11:20:55,INFO,Level1_tut,[to_home] Already at Home screen.,
11:20:55,INFO,TestLevel1_tut,[to_campaign_select_lv] Clicking Campaign button...,
11:20:59,INFO,TestLevel1_tut,[to_campaign_select_lv] ✓ Campaign popup opened successfully,
11:20:59,INFO,Level1_tut,Target level 1 should be in World 1,
11:21:00,INFO,Level1_tut,Current world: 13,
11:21:00,INFO,Level1_tut,Need to navigate from World 13 to World 1,
11:21:03,INFO,Level1_tut,Attempt 1: Looking for world 1,
11:21:03,INFO,Level1_tut,Building item cache...,
11:21:43,INFO,Level1_tut,"done  Building item cache: [<Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x00000180538FC830>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805388E490>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805388E350>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001804D3AB6F0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x00000180538C5810>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x00000180536D79B0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001804D5D09E0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001804D5D05A0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805383FE50>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001804D5B6B50>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x00000180538A3E30>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001804D5BCD70>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x0000018053776510>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x0000018053776430>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805381AA90>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x00000180596396D0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x0000018059639610>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001804D356BA0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001804D355DE0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x00000180538F9450>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x00000180538F9770>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x0000018054ADE690>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805BDC70D0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C0634D0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x00000180538ABD20>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x00000180538ABCB0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805377A810>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001804D5D6C90>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C960>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C4B0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C6E0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C550>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C5F0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C780>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C7D0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C640>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C730>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C8C0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C820>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C690>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C910>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C9B0>, <Hierarchy.PopupCampaignSelectLv.WorldItem object at 0x000001805C07C870>]",
11:23:38,INFO,Level1_tut,Found 43 items in cache,
11:23:38,INFO,Level1_tut,Cached 43 valid worlds,
11:24:17,INFO,Level1_tut,Calculated average vertical distance: 0.038999998029340004,
11:24:17,INFO,Level1_tut,"Visible items: [13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",
11:24:18,INFO,Level1_tut,"Target 1, visible range [13-22]",
11:24:18,INFO,Level1_tut,"Need to move 15 items down, swipe multiplier: 2.50",
11:24:18,INFO,Level1_tut,"ORIGINAL: Swiping from (0.20718266383202025, 0.386985) to (0.20718266383202025, 1)",
11:24:20,INFO,Level1_tut,Attempt 2: Looking for world 1,
11:24:58,INFO,Level1_tut,"Visible items: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",
11:24:58,INFO,Level1_tut,"Found target world 1 at position [0.3795622, 0.386985]",
11:25:00,INFO,Level1_tut,Clicked on World 1,
11:25:04,INFO,Level1_tut,Successfully navigated to World 1,
11:25:04,INFO,Level1_tut,Looking for level 1 in normal levels,
11:25:16,INFO,Level1_tut,Refresh attempt 1: Found 7 levels,
11:25:30,INFO,Level1_tut,✓ Found target level 1 on attempt 1,
11:25:34,INFO,Level1_tut,Found 7 normal levels,
11:25:34,INFO,Level1_tut,"Found level 1, clicking on it",
11:25:36,INFO,Level1_tut,Successfully clicked on level 1,
