Time,Level,Module,Message,Screenshot
18:08:57,INFO,leuleuleu,=== STARTING LEVEL 3 TEST ===,
18:08:58,INFO,leuleuleu,Phase 2: Navigating to Level 3,
18:08:58,INFO,leuleuleu,Target level 3 should be in World 1,
18:08:58,INFO,leuleuleu,Current world: 48,
18:08:58,INFO,leuleuleu,Need to navigate from World 48 to World 1,
18:09:00,INFO,leuleuleu,Attempt 1: Looking for world 1,
18:09:00,INFO,leuleuleu,Found 48 items ,
18:09:00,INFO,leuleuleu,Calculated average vertical distance: 0.03466664580213752,
18:09:00,INFO,leuleuleu,"Visible items: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48]",
18:09:00,INFO,leuleuleu,need to move DOWN to find 1 from first item:39,
18:09:00,INFO,leuleuleu,"Swiping from (0.379562192641602, 0.3995422) to (0.379562192641602, 0.6768755541978625) to find world 1",
18:09:03,INFO,leuleuleu,Attempt 2: Looking for world 1,
18:09:04,INFO,leuleuleu,Found 48 items ,
18:09:04,INFO,leuleuleu,"Visible items: [34, 35, 36, 37, 38, 39, 40, 41, 42, 43]",
18:09:04,INFO,leuleuleu,Calculated items per swipe: 5,
18:09:04,INFO,leuleuleu,need to move DOWN to find 1 from first item:34,
18:09:04,INFO,leuleuleu,"Swiping from (0.379562192641602, 0.4267228200137754) to (0.379562192641602, 0.7040561930938515) to find world 1",
18:09:06,INFO,leuleuleu,Attempt 3: Looking for world 1,
18:09:07,INFO,leuleuleu,Found 48 items ,
18:09:07,INFO,leuleuleu,"Visible items: [27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",
18:09:07,INFO,leuleuleu,need to move DOWN to find 1 from first item:27,
18:09:07,INFO,leuleuleu,"Swiping from (0.379562192641602, 0.412707329) to (0.379562192641602, 0.6900407191978625) to find world 1",
18:09:10,INFO,leuleuleu,Attempt 4: Looking for world 1,
18:09:11,INFO,leuleuleu,Found 48 items ,
18:09:11,INFO,leuleuleu,"Visible items: [20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",
18:09:11,INFO,leuleuleu,need to move DOWN to find 1 from first item:20,
18:09:11,INFO,leuleuleu,"Swiping from (0.379562192641602, 0.398840666) to (0.379562192641602, 0.6761740141703538) to find world 1",
18:09:13,INFO,leuleuleu,Attempt 5: Looking for world 1,
18:09:14,INFO,leuleuleu,Found 48 items ,
18:09:14,INFO,leuleuleu,"Visible items: [14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",
18:09:14,INFO,leuleuleu,need to move DOWN to find 1 from first item:14,
18:09:14,INFO,leuleuleu,"Swiping from (0.379562192641602, 0.41964061997240293) to (0.379562192641602, 0.6969739511703539) to find world 1",
18:09:17,INFO,leuleuleu,Attempt 6: Looking for world 1,
18:09:17,INFO,leuleuleu,Found 48 items ,
18:09:17,INFO,leuleuleu,"Visible items: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",
18:09:17,INFO,leuleuleu,need to move DOWN to find 1 from first item:7,
18:09:17,INFO,leuleuleu,"Swiping from (0.379562192641602, 0.4057740810470668) to (0.379562192641602, 0.6831074541978625) to find world 1",
18:09:20,INFO,leuleuleu,Attempt 7: Looking for world 1,
18:09:21,INFO,leuleuleu,Found 48 items ,
18:09:21,INFO,leuleuleu,"Visible items: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",
18:09:21,INFO,leuleuleu,"Found target world 1 at position [0.379562192641602, 0.405782223]",
18:09:22,INFO,leuleuleu,Clicked on World 1,
