Time,Level,Module,Message,Screenshot
10:00:29,INFO,PopupMilitary,to home fixture initialized.,
10:00:34,INFO,PopupMilitary,[to_home] Saved failure screenshot: D:\FSTest\LogFiles\screenshot\1766804434144.jpg,
10:00:35,INFO,PopupMilitary,[to_home] No approximate match found; raw screenshot saved for analysis.,
10:00:35,INFO,PopupMilitary,[to_home] Attempt 1/4 to go to home screen,
10:00:35,INFO,PopupMilitary,[to_home] Sent BACK keyevent.,
10:00:37,INFO,PopupMilitary,[to_home] Screenshot path: D:\FSTest\LogFiles\screenshot\1766804437331.jpg,
10:00:37,INFO,PopupMilitary,[to_home] Marked screenshot saved: D:\FSTest\LogFiles\screenshot\marked_screenshots\campaign_button_marked_1.png,
10:00:37,INFO,PopupMilitary,"[to_home] Campaign button found at position: (672, 1352)",
10:00:37,INFO,setup method,Setting up PopupMilitary test environment...,
10:00:44,INFO,setup method,PopupMilitary test environment setup complete.,
10:01:00,INFO,Military:test_PopupMilitary.py:TestPopupMilitary:test_deactive_upgrade_btn,Upgrade button deactivated successfully when points are insufficient.,
10:01:03,INFO,PopupMilitary,[to_home] Attempt 1/4 to go to home screen,
10:01:04,INFO,PopupMilitary,[to_home] Sent BACK keyevent.,
10:01:05,INFO,PopupMilitary,[to_home] Already at Home screen.,
