Time,Level,Module,Message,Screenshot
17:47:44,INFO,hehehehhe LV3,[ensure_mode_selected] Mode hard is already selected.,
17:47:44,INFO,hehehehhe LV3,Target level 3 should be in World 1,
17:47:44,INFO,hehehehhe LV3,Current world: 1,
17:47:44,INFO,hehehehhe LV3,Looking for level 3 in normal levels,
17:47:45,INFO,hehehehhe LV3,Refresh attempt 1: Found 21 levels,
17:47:45,INFO,hehehehhe LV3,✓ Found target level 3 on attempt 1,
17:47:45,INFO,hehehehhe LV3,Found 21 normal levels,
17:47:45,INFO,hehehehhe LV3,"Found level 3, clicking on it",
17:47:47,INFO,hehehehhe LV3,Successfully clicked on level 3,
17:47:47,INFO,hehehehhe LV3,"[read_1stRewardLv_popup_prepare] 1st Reward for mode hard: {'gold': 500, 'gem': 3}",
17:47:48,INFO,hehehehhe LV3,"[normal_lv_play] Initial resources before starting level: {'gold': 19784, 'gem': 45}",
17:47:53,INFO,hehehehhe LV3,"[normal_lv_play] Ingame UI found, level started successfully.",
17:48:36,INFO,hehehehhe LV3,[run_level_until_end] Level run timed out in 30 seconds. .,
