Time,Level,Module,Message,Screenshot
16:25:18,INFO,Level1_tut,to home fixture initialized.,
16:25:22,INFO,Level1_tut,[to_home] Attempt 1/4 to go to home screen,
16:25:22,INFO,Level1_tut,[to_home] Sent BACK keyevent.,
16:25:23,INFO,Level1_tut,[to_home] Already at Home screen.,
16:25:23,INFO,TestLevel1_tut,[to_campaign_select_lv] Clicking Campaign button...,
16:25:28,INFO,TestLevel1_tut,[to_campaign_select_lv] ✓ Campaign popup opened successfully,
16:25:28,INFO,playing lv2 ,=== STARTING LEVEL 2 TEST ===,
16:25:29,INFO,playing lv2 ,Phase 2: Navigating to Level 2,
16:26:16,INFO,playing lv2 ,Target level 2 should be in World 1,
16:26:17,INFO,playing lv2 ,Current world: 3,
16:26:17,INFO,playing lv2 ,Need to navigate from World 3 to World 1,
16:26:21,INFO,playing lv2 ,Attempt 1: Looking for world 1,
16:26:21,INFO,playing lv2 ,Building item cache...,
