Time,Level,Module,Message,Screenshot
10:39:25,INFO,PopupMilitary,to home fixture initialized.,
10:39:28,INFO,PopupMilitary,[to_home] Saved failure screenshot: D:\FSTest\LogFiles\screenshot\1767584368718.jpg,
10:39:28,INFO,PopupMilitary,[to_home] No approximate match found; raw screenshot saved for analysis.,
10:39:28,INFO,PopupMilitary,[to_home] Attempt 1/4 to go to home screen,
10:39:29,INFO,PopupMilitary,[to_home] Sent BACK keyevent.,
10:39:30,INFO,PopupMilitary,[to_home] Screenshot path: D:\FSTest\LogFiles\screenshot\1767584370367.jpg,
10:39:30,INFO,PopupMilitary,[to_home] Marked screenshot saved: D:\FSTest\LogFiles\screenshot\marked_screenshots\campaign_button_marked_1.png,
10:39:30,INFO,PopupMilitary,"[to_home] Campaign button found at position: (313, 638)",
10:39:30,INFO,setup method,Setting up PopupMilitary test environment...,
10:39:34,INFO,PopupMilitary,[to_home] Already at Home screen.,
