Time,Level,Module,Message,Screenshot
19:22:42,INFO,leuleuleu,=== STARTING LEVEL 9 TEST ===,
19:22:43,INFO,leuleuleu,Phase 2: Navigating to Level 9,
19:22:43,INFO,leuleuleu,Target level 9 should be in World 2,
19:22:43,INFO,leuleuleu,Current world: 3,
19:22:43,INFO,leuleuleu,Need to navigate from World 3 to World 2,
19:22:45,INFO,leuleuleu,Attempt 1: Looking for world 2,
19:22:46,INFO,leuleuleu,Found 48 items ,
19:22:46,INFO,leuleuleu,Calculated average vertical distance: 0.03466667160494891,
19:22:46,INFO,leuleuleu,"Visible items: [3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",
19:22:46,INFO,leuleuleu,need to move DOWN to find 2 from first item:3,
19:22:46,INFO,leuleuleu,"Swiping from (0.379562192641602, 0.399542183) to (0.379562192641602, 0.6768755283950512) to find world 2",
19:22:50,INFO,leuleuleu,Attempt 2: Looking for world 2,
19:22:51,INFO,leuleuleu,Found 48 items ,
19:22:51,INFO,leuleuleu,"Visible items: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",
19:22:51,INFO,leuleuleu,"Found target world 2 at position [0.379562192641602, 0.434208852319995]",
19:22:52,INFO,leuleuleu,Clicked on World 2,
19:22:54,INFO,leuleuleu,Successfully navigated to World 2,
19:22:54,INFO,leuleuleu,Looking for level 9 in normal levels,
19:22:56,INFO,leuleuleu,Refresh attempt 1: Found 21 levels,
19:22:56,INFO,leuleuleu,✓ Found target level 9 on attempt 1,
19:22:56,INFO,leuleuleu,Found 21 normal levels,
19:22:56,INFO,leuleuleu,"Found level 9, clicking on it",
19:22:58,INFO,leuleuleu,Successfully clicked on level 9,
19:22:58,INFO,leuleuleu,Phase 3: Initializing game and resource tracking,
19:23:00,INFO,leuleuleu,"Initial resources: {'gold': 12480, 'energy': 1500, 'gem': 77}",
19:23:04,INFO,leuleuleu,Phase 4: Starting automated gameplay,
19:24:40,INFO,leuleuleu,"Total collected (including first-time rewards): Gold: 104, Gem: 0",
19:24:40,INFO,leuleuleu,Phase 5: Waiting for game completion,
19:24:42,INFO,leuleuleu,Game won - processing victory scenario,
19:25:05,INFO,leuleuleu,Game result: WIN,
19:25:05,INFO,leuleuleu,"Collected during gameplay - Gold: 104, Gem: 0",
19:25:05,INFO,leuleuleu,✓ Resource verification successful!,
19:25:05,INFO,leuleuleu,"Gold verification: True (Expected: 12584, Actual: 12584)",
19:25:05,INFO,leuleuleu,"Gem verification: True (Expected: 77, Actual: 77)",
19:25:15,INFO,leuleuleu,Clicked next button from win popup,
19:25:15,INFO,leuleuleu,Phase 6: Performing final home screen verification,
19:25:26,WARNING,leuleuleu,"Not at home screen yet, attempt 1","=HYPERLINK(""file:///D:/FSTest/LogFiles/screenshot/2026-01-13_19h25.png"", ""View"")"
19:25:29,INFO,leuleuleu,Successfully at home screen for final verification,
19:25:29,INFO,leuleuleu,=== PERFORMING FINAL HOME SCREEN VERIFICATION ===,
19:25:29,INFO,leuleuleu,"Final home resources: {'gold': 12584, 'energy': 1600, 'gem': 77}",
19:25:29,INFO,leuleuleu,=== FINAL HOME SCREEN VERIFICATION ===,
19:25:29,INFO,leuleuleu,"Initial resources - Gold: 12480, Gem: 77",
19:25:29,INFO,leuleuleu,"Collected during game - Gold: 104, Gem: 0",
19:25:29,INFO,leuleuleu,"Expected final - Gold: 12584, Gem: 77",
19:25:29,INFO,leuleuleu,"Actual final - Gold: 12584, Gem: 77",
19:25:29,INFO,leuleuleu,✓ Final home screen resource verification PASSED!,
19:25:29,INFO,leuleuleu,=== TEST COMPLETED ===,
19:25:29,INFO,leuleuleu,=== COMPLETED LEVEL 9 TEST ===,
