Time,Level,Module,Message,Screenshot
10:05:28,INFO,hehehehhe LV3,[ensure_mode_selected] Mode normal is already selected.,
10:05:28,INFO,hehehehhe LV3,Target level 20 should be in World 3,
10:05:28,INFO,hehehehhe LV3,Current world: 3,
10:05:28,INFO,hehehehhe LV3,Looking for level 20 in normal levels,
10:05:29,INFO,hehehehhe LV3,Refresh attempt 1: Found 21 levels,
10:05:29,INFO,hehehehhe LV3,✓ Found target level 20 on attempt 1,
10:05:29,INFO,hehehehhe LV3,Found 21 normal levels,
10:05:29,INFO,hehehehhe LV3,"Found level 20, clicking on it",
10:05:31,INFO,hehehehhe LV3,Successfully clicked on level 20,
10:05:32,INFO,hehehehhe LV3,"[read_1stRewardLv_popup_prepare] 1st Reward for mode normal: {'gold': 0, 'gem': 0}",
10:05:33,INFO,hehehehhe LV3,"[normal_lv_play] Initial resources before starting level: {'gold': 116698, 'gem': 1245}",
10:05:38,INFO,hehehehhe LV3,"[normal_lv_play] Ingame UI found, level started successfully.",
10:06:49,INFO,hehehehhe LV3,[run_level_until_end] Level ended with WIN.,
10:06:52,INFO,hehehehhe LV3,[verify_endgame_popup] PopupGameWin found successfully.,
10:07:01,INFO,hehehehhe LV3,"Initial resource: {'gold': 116698, 'gem': 1245}",
10:07:01,INFO,hehehehhe LV3,"Ingame results: WIN, collected_gold: 178, collected_gem: 0",
10:07:01,INFO,hehehehhe LV3,"1st reward: {'gold': 0, 'gem': 0}, bonus_gold_amount: 36",
10:07:01,INFO,hehehehhe LV3,Game result: WIN,
10:07:01,INFO,hehehehhe LV3,"Collected during gameplay - Gold: 116912, Gem: 1245",
10:07:01,INFO,hehehehhe LV3,✓ Resource verification successful!,
10:07:01,INFO,hehehehhe LV3,"Gold verification: True (Expected: 116912, Actual: 116912)",
10:07:01,INFO,hehehehhe LV3,"Gem verification: True (Expected: 1245, Actual: 1245)",
10:07:04,INFO,hehehehhe LV3,[navigate_to_home] Clicked btn_next to navigate to home.,
10:07:11,WARNING,hehehehhe LV3,"Not at home screen yet, attempt 1","=HYPERLINK(""file:///D:/FSTest/LogFiles/screenshot/2026-01-16_10h07.png"", ""View"")"
10:07:14,INFO,hehehehhe LV3,Successfully at home screen for final verification,
10:07:18,INFO,hehehehhe LV3,"[verify_home_resource_consistent] Home resources: {'gold': 116912, 'gem': 1245}, Expected final resources: {'gold': 116912, 'gem': 1245}",
10:07:18,INFO,hehehehhe LV3,[normal_lv_play] Level 20 mode normal playthrough completed.,
