Time,Level,Module,Message,Screenshot
16:41:57,INFO,TestTUT,Level 300 has no mini chest node,
16:42:00,INFO,TestTUT,Level 301 has no mini chest node,
16:42:02,INFO,TestTUT,Level 299 has no mini chest node,
16:42:05,INFO,TestTUT,Level 298 has no mini chest node,
16:42:08,INFO,TestTUT,Level 296 has no mini chest node,
16:42:10,INFO,TestTUT,Level 297 has no mini chest node,
16:42:13,INFO,TestTUT,Level 295 has no mini chest node,
16:42:17,INFO,TestTUT,"Level 14 normalized position: [1.8290496515474306, 0.4046875]",
16:42:19,INFO,TestTUT,"Template search results: [{'result': (436, 385), 'rectangle': ((419, 368), (419, 403), (453, 403), (453, 368)), 'confidence': 0.7486887574195862}, {'result': (444, 552), 'rectangle': ((427, 535), (427, 570), (461, 570), (461, 535)), 'confidence': 0.7412488460540771}]",
16:42:19,INFO,TestTUT,"Chest 0: px=(436, 385), norm=(0.8074074074074075, 0.4010416666666667), conf=0.7486887574195862, dx_norm=-1.0216, |dy_norm|=0.0036, tol_norm=0.0521",
16:42:19,INFO,TestTUT,"Chest 1: px=(444, 552), norm=(0.8222222222222222, 0.575), conf=0.7412488460540771, dx_norm=-1.0068, |dy_norm|=0.1703, tol_norm=0.0521",
16:42:19,INFO,TestTUT,No valid mini chest found near the level,
16:42:22,INFO,TestTUT,Level 13 has no mini chest node,
16:42:24,INFO,TestTUT,Level 12 has no mini chest node,
16:42:28,INFO,TestTUT,"Level 11 normalized position: [1.70766068, 0.5182812]",
16:42:28,INFO,TestTUT,"Template search results: [{'result': (445, 548), 'rectangle': ((428, 531), (428, 566), (462, 566), (462, 531)), 'confidence': 0.8038128018379211}, {'result': (437, 382), 'rectangle': ((420, 365), (420, 400), (454, 400), (454, 365)), 'confidence': 0.7968130707740784}]",
16:42:28,INFO,TestTUT,"Chest 0: px=(445, 548), norm=(0.8240740740740741, 0.5708333333333333), conf=0.8038128018379211, dx_norm=-0.8836, |dy_norm|=0.0526, tol_norm=0.0521",
16:42:28,INFO,TestTUT,"Chest 1: px=(437, 382), norm=(0.8092592592592592, 0.39791666666666664), conf=0.7968130707740784, dx_norm=-0.8984, |dy_norm|=0.1204, tol_norm=0.0521",
16:42:28,INFO,TestTUT,No valid mini chest found near the level,
16:42:31,INFO,TestTUT,Level 10 has no mini chest node,
16:42:34,INFO,TestTUT,Level 9 has no mini chest node,
16:42:36,INFO,TestTUT,Level 8 has no mini chest node,
16:42:39,INFO,TestTUT,Level 6 has no mini chest node,
16:42:43,INFO,TestTUT,"Level 7 normalized position: [0.7218749752083392, 0.415625]",
16:42:43,INFO,TestTUT,"Template search results: [{'result': (436, 385), 'rectangle': ((419, 368), (419, 403), (453, 403), (453, 368)), 'confidence': 0.7842510938644409}, {'result': (444, 552), 'rectangle': ((427, 535), (427, 570), (461, 570), (461, 535)), 'confidence': 0.7540369629859924}]",
16:42:43,INFO,TestTUT,"Chest 0: px=(436, 385), norm=(0.8074074074074075, 0.4010416666666667), conf=0.7842510938644409, dx_norm=0.0855, |dy_norm|=0.0146, tol_norm=0.0521",
16:42:43,INFO,TestTUT,Valid mini chest found,
16:42:46,INFO,TestTUT,Level 5 has no mini chest node,
16:42:50,INFO,TestTUT,"Level 4 normalized position: [0.763749361, 0.5813281244687692]",
16:42:50,INFO,TestTUT,"Template search results: [{'result': (436, 385), 'rectangle': ((419, 368), (419, 403), (453, 403), (453, 368)), 'confidence': 0.7634053826332092}, {'result': (444, 552), 'rectangle': ((427, 535), (427, 570), (461, 570), (461, 535)), 'confidence': 0.7587974071502686}]",
16:42:50,INFO,TestTUT,"Chest 0: px=(436, 385), norm=(0.8074074074074075, 0.4010416666666667), conf=0.7634053826332092, dx_norm=0.0437, |dy_norm|=0.1803, tol_norm=0.0521",
16:42:50,INFO,TestTUT,"Chest 1: px=(444, 552), norm=(0.8222222222222222, 0.575), conf=0.7587974071502686, dx_norm=0.0585, |dy_norm|=0.0063, tol_norm=0.0521",
16:42:50,INFO,TestTUT,Valid mini chest found,
16:42:54,INFO,TestTUT,Level 3 has no mini chest node,
16:42:56,INFO,TestTUT,Level 2 has no mini chest node,
16:42:59,INFO,TestTUT,Level 1 has no mini chest node,
