Time,Level,Module,Message,Screenshot
16:35:18,INFO,PopupMilitary,to home fixture initialized.,
16:35:22,INFO,PopupMilitary,[to_home] Saved failure screenshot: D:\FSTest\LogFiles\screenshot\1767605722073.jpg,
16:35:22,INFO,PopupMilitary,[to_home] No approximate match found; raw screenshot saved for analysis.,
16:35:22,INFO,PopupMilitary,[to_home] Attempt 1/4 to go to home screen,
16:35:22,INFO,PopupMilitary,[to_home] Sent BACK/ESC keyevent.,
16:35:26,INFO,PopupMilitary,[to_home] Saved failure screenshot: D:\FSTest\LogFiles\screenshot\1767605726574.jpg,
16:35:26,INFO,PopupMilitary,[to_home] No approximate match found; raw screenshot saved for analysis.,
16:35:26,INFO,PopupMilitary,[to_home] Attempt 2/4 to go to home screen,
16:35:26,INFO,PopupMilitary,[to_home] Sent BACK/ESC keyevent.,
16:35:31,INFO,PopupMilitary,[to_home] Saved failure screenshot: D:\FSTest\LogFiles\screenshot\1767605731257.jpg,
16:35:31,INFO,PopupMilitary,[to_home] No approximate match found; raw screenshot saved for analysis.,
16:35:31,INFO,PopupMilitary,[to_home] Attempt 3/4 to go to home screen,
16:35:31,INFO,PopupMilitary,[to_home] Sent BACK/ESC keyevent.,
16:35:34,INFO,PopupMilitary,[to_home] Screenshot path: D:\FSTest\LogFiles\screenshot\1767605734376.jpg,
16:35:34,INFO,PopupMilitary,[to_home] Marked screenshot saved: D:\FSTest\LogFiles\screenshot\marked_screenshots\campaign_button_marked_3.png,
16:35:34,INFO,PopupMilitary,"[to_home] Campaign button found at position: [302, 637]",
16:35:34,INFO,setup method,Setting up PopupMilitary test environment...,
16:35:38,INFO,setup method,PopupMilitary test environment setup complete.,
16:35:38,INFO,Military:test_PopupMilitary.py:TestPopupMilitary:test_element_presence,All elements are present and verified successfully.,
16:35:39,INFO,PopupMilitary,[to_home] Already at Home screen.,
