Time,Level,Module,Message,Screenshot
14:21:52,INFO,PopupLeaderboard,to home fixture initialized.,
14:21:52,INFO,PopupLeaderboard,[to_home] Preparing to go home before test: TestPopupLeaderboard,
14:21:54,INFO,PopupLeaderboard,[to_home] Already at Home screen.,
14:21:54,INFO,setup method,Setting up PopupLeaderboard test environment...,
14:21:58,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Starting Clan tab test...,
14:22:01,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Testing clan_war tab with World and Local sub-tabs in Clan tab...,
14:22:10,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Testing clan_war - world sub-tab in Clan tab...,
14:22:37,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Total clans available: 20,
14:22:37,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Checking clan 1...,
14:22:42,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Checking clan 2...,
14:22:46,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Checking clan 3...,
14:22:50,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Testing clan_war - local sub-tab in Clan tab...,
14:23:16,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Total clans available: 20,
14:23:16,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Checking clan 1...,
14:23:21,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Checking clan 2...,
14:23:25,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Checking clan 3...,
14:23:29,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,clan_war tab test completed in 88.08 seconds,
14:23:29,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Testing zodiac tab with World and Local sub-tabs in Clan tab...,
14:23:36,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Testing zodiac - world sub-tab in Clan tab...,
14:23:42,WARNING,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Loading icon did not disappear within timeout 10s - no data available,"=HYPERLINK(""file:///D:/FSTest/LogFiles/screenshot/2025-07-25_14h23.png"", ""View"")"
14:23:43,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Testing zodiac - local sub-tab in Clan tab...,
14:23:49,WARNING,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,Loading icon did not disappear within timeout 10s - no data available,"=HYPERLINK(""file:///D:/FSTest/LogFiles/screenshot/2025-07-25_14h23.png"", ""View"")"
14:23:50,INFO,tests:test_PopupLeaderboard.py:TestPopupLeaderboard:test_clan_tab_all_subtabs,zodiac tab test completed in 21.09 seconds,
14:23:54,INFO,PopupLeaderboard,[to_home] Sent BACK keyevent.,
14:23:55,INFO,PopupLeaderboard,[to_home] Reached Home screen.,
