Time,Level,Module,Message,Screenshot
13:48:31,INFO,PopupMission,to home fixture initialized.,
13:48:34,INFO,PopupMission,[to_home] Attempt 1/4 to go to home screen,
13:48:35,INFO,PopupMission,[to_home] Sent BACK keyevent.,
13:48:37,INFO,PopupMission,[to_home] Already at Home screen.,
13:48:37,INFO,setup method,Setting up PopupMissionAchivement test environment...,
13:48:40,INFO,setup method,PopupMissionAchivement setup completed successfully,
13:48:40,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,Starting comprehensive weekly missions test...,
13:48:47,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,✓ Found 6 weekly missions,
13:48:47,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,Testing weekly mission 1...,
13:48:48,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,✓ Weekly mission 1 is fully accessible,
13:48:52,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,"✓ Weekly mission 1 - Name: Complete 24 daily mission(s), Progress: 13/24, Background: UI5_Target_BG_1",
13:48:52,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,✓ Weekly mission 1 is incomplete (13/24),
13:48:58,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,"✓ Weekly mission 1 reward 1 - Icon: icon_daily_quest_gem, Amount: 15",
13:48:58,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,"✓ Weekly mission 1 reward 2 - Icon: icon_coin, Amount: 6,000",
13:48:58,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,"✓ Weekly mission 1 reward 3 - Icon: Item_Passpoint, Amount: 250",
13:48:58,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,✓ Weekly mission 1 has correct incomplete state,
13:48:58,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,Testing weekly mission 2...,
13:48:59,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,✓ Weekly mission 2 is fully accessible,
13:49:03,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,"✓ Weekly mission 2 - Name: Complete 20 2vs2 match(es), Progress: 0/20, Background: UI5_Target_BG_1",
13:49:03,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,✓ Weekly mission 2 is incomplete (0/20),
13:49:10,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,"✓ Weekly mission 2 reward 1 - Icon: icon_daily_quest_gem, Amount: 15",
13:49:10,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,"✓ Weekly mission 2 reward 2 - Icon: icon_coin, Amount: 6,000",
13:49:10,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,"✓ Weekly mission 2 reward 3 - Icon: Item_Passpoint, Amount: 250",
13:49:10,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,✓ Weekly mission 2 has correct incomplete state,
13:49:10,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,Testing weekly mission 3...,
13:49:11,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,✓ Weekly mission 3 is fully accessible,
13:49:15,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,"✓ Weekly mission 3 - Name: Play boss assault 14 time(s), Progress: 0/14, Background: UI5_Target_BG_1",
13:49:15,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,✓ Weekly mission 3 is incomplete (0/14),
13:49:21,INFO,tests:test_PopupMissionAchivement.py:TestPopupMissionAchivement:test_weekly_missions_comprehensive,"✓ Weekly mission 3 reward 1 - Icon: icon_daily_quest_gem, Amount: 15",
