Time,Level,Module,Message,Screenshot
17:08:43,INFO,Level1_tut,to home fixture initialized.,
17:08:45,INFO,Level1_tut,[to_home] Already at Home screen.,
17:08:45,INFO,TestLevel1_tut,[to_campaign_select_lv] Clicking Campaign button...,
17:08:49,INFO,TestLevel1_tut,[to_campaign_select_lv] ✓ Campaign popup opened successfully,
17:08:49,INFO,playing lv1 and tut lv1,=== STARTING LEVEL 1 TEST ===,
17:08:50,INFO,playing lv1 and tut lv1,Phase 2: Navigating to Level 1,
17:09:16,INFO,playing tut lv1,Target level 1 should be in World 1,
17:09:17,INFO,playing tut lv1,Current world: 1,
17:09:17,INFO,playing tut lv1,Looking for level 1 in normal levels,
17:09:39,INFO,playing tut lv1,Refresh attempt 1: Found 21 levels,
17:09:47,INFO,playing tut lv1,✓ Found target level 1 on attempt 1,
17:10:00,INFO,playing tut lv1,Found 21 normal levels,
17:10:00,INFO,playing tut lv1,"Found level 1, clicking on it",
17:10:02,INFO,playing tut lv1,Successfully clicked on level 1,
17:10:04,INFO,playing lv1 and tut lv1,"Level 1 is max level. Gold 1st reward: 400, Gem 1st reward: 2",
17:10:04,INFO,playing lv1 and tut lv1,Phase 3: Initializing game and resource tracking,
17:10:06,INFO,playing lv1 and tut lv1,"Initial resources: {'gold': 16275, 'energy': 3900, 'gem': 34}",
17:10:11,INFO,playing lv1 and tut lv1,Phase 4: Starting automated gameplay,
17:10:31,INFO,playing lv1 and tut lv1,"::::::::::::::::tutLv1_1_1: (89, 728), tutLv1_1_2: (314, 593), is_complete_tutLv1_P1: True",
17:11:07,INFO,playing lv1 and tut lv1,"Total collected (including first-time rewards): Gold: 709, Gem: 3",
17:11:07,INFO,playing lv1 and tut lv1,Phase 5: Waiting for game completion,
17:11:08,INFO,playing lv1 and tut lv1,Game won - processing victory scenario,
17:11:13,INFO,playing lv1 and tut lv1,EndGameVideoPopup closed successfully,
17:11:14,INFO,playing lv1 and tut lv1,Game result: WIN,
17:11:14,INFO,playing lv1 and tut lv1,"Collected during gameplay - Gold: 709, Gem: 3",
17:11:14,INFO,playing lv1 and tut lv1,✓ Resource verification successful!,
17:11:14,INFO,playing lv1 and tut lv1,"Gold verification: True (Expected: 16984, Actual: 16984)",
17:11:14,INFO,playing lv1 and tut lv1,"Gem verification: True (Expected: 37, Actual: 37)",
17:11:21,INFO,playing lv1 and tut lv1,Phase 6: Performing final home screen verification,
17:11:30,WARNING,playing lv1 and tut lv1,"Not at home screen yet, attempt 1","=HYPERLINK(""file:///D:/FSTest/LogFiles/screenshot/2025-08-21_17h11.png"", ""View"")"
17:11:33,INFO,playing lv1 and tut lv1,Successfully at home screen for final verification,
17:11:33,INFO,playing lv1 and tut lv1,=== PERFORMING FINAL HOME SCREEN VERIFICATION ===,
17:11:34,INFO,playing lv1 and tut lv1,"Final home resources: {'gold': 16984, 'energy': 3900, 'gem': 37}",
17:11:34,INFO,playing lv1 and tut lv1,=== FINAL HOME SCREEN VERIFICATION ===,
17:11:34,INFO,playing lv1 and tut lv1,"Initial resources - Gold: 16275, Gem: 34",
17:11:34,INFO,playing lv1 and tut lv1,"Collected during game - Gold: 709, Gem: 3",
17:11:34,INFO,playing lv1 and tut lv1,"Expected final - Gold: 16984, Gem: 37",
17:11:34,INFO,playing lv1 and tut lv1,"Actual final - Gold: 16984, Gem: 37",
17:11:34,INFO,playing lv1 and tut lv1,✓ Final home screen resource verification PASSED!,
17:11:34,INFO,playing lv1 and tut lv1,=== TEST COMPLETED ===,
17:11:34,INFO,playing lv1 and tut lv1,Tutorial Level 1 completed successfully.,
17:11:34,INFO,playing lv1 and tut lv1,=== COMPLETED LEVEL 1 TEST ===,
17:11:35,INFO,Level1_tut,[to_home] Already at Home screen.,
17:11:35,INFO,Level1_tut,to home fixture initialized.,
17:11:35,INFO,Level1_tut,[to_home] Already at Home screen.,
17:11:35,INFO,TestLevel1_tut,[to_campaign_select_lv] Clicking Campaign button...,
17:11:39,INFO,TestLevel1_tut,[to_campaign_select_lv] ✓ Campaign popup opened successfully,
17:11:39,INFO,playing lv2 ,=== STARTING LEVEL 2 TEST ===,
17:11:40,INFO,playing lv2 ,Phase 2: Navigating to Level 2,
17:12:09,INFO,playing lv2 ,Target level 2 should be in World 1,
17:12:10,INFO,playing lv2 ,Current world: 1,
17:12:10,INFO,playing lv2 ,Looking for level 2 in normal levels,
17:12:34,INFO,playing lv2 ,Refresh attempt 1: Found 21 levels,
17:12:42,INFO,playing lv2 ,✓ Found target level 2 on attempt 1,
17:12:57,INFO,playing lv2 ,Found 21 normal levels,
17:12:57,INFO,playing lv2 ,"Found level 2, clicking on it",
17:12:59,INFO,playing lv2 ,Successfully clicked on level 2,
17:13:01,INFO,playing lv2 ,"Level 2 is max level. Gold 1st reward: 400, Gem 1st reward: 2",
17:13:01,INFO,playing lv2 ,Phase 3: Initializing game and resource tracking,
17:13:03,INFO,playing lv2 ,"Initial resources: {'gold': 16984, 'energy': 3900, 'gem': 37}",
17:13:08,INFO,playing lv2 ,Phase 4: Starting automated gameplay,
17:14:21,INFO,playing lv2 ,"Total collected (including first-time rewards): Gold: 519, Gem: 2",
17:14:21,INFO,playing lv2 ,Phase 5: Waiting for game completion,
17:14:22,INFO,playing lv2 ,Game won - processing victory scenario,
17:14:26,INFO,playing lv2 ,EndGameVideoPopup closed successfully,
17:14:28,INFO,playing lv2 ,Game result: WIN,
17:14:28,INFO,playing lv2 ,"Collected during gameplay - Gold: 519, Gem: 2",
17:14:28,INFO,playing lv2 ,✓ Resource verification successful!,
17:14:28,INFO,playing lv2 ,"Gold verification: True (Expected: 17503, Actual: 17506)",
17:14:28,INFO,playing lv2 ,"Gem verification: True (Expected: 39, Actual: 39)",
17:14:35,INFO,playing lv2 ,Clicked next button from win popup,
17:14:35,INFO,playing lv2 ,Phase 6: Performing final home screen verification,
17:14:44,WARNING,playing lv2 ,"Not at home screen yet, attempt 1","=HYPERLINK(""file:///D:/FSTest/LogFiles/screenshot/2025-08-21_17h14.png"", ""View"")"
17:14:46,INFO,playing lv2 ,Successfully at home screen for final verification,
17:14:46,INFO,playing lv2 ,=== PERFORMING FINAL HOME SCREEN VERIFICATION ===,
17:14:48,INFO,playing lv2 ,"Final home resources: {'gold': 17506, 'energy': 3900, 'gem': 39}",
17:14:48,INFO,playing lv2 ,=== FINAL HOME SCREEN VERIFICATION ===,
17:14:48,INFO,playing lv2 ,"Initial resources - Gold: 16984, Gem: 37",
17:14:48,INFO,playing lv2 ,"Collected during game - Gold: 519, Gem: 2",
17:14:48,INFO,playing lv2 ,"Expected final - Gold: 17503, Gem: 39",
17:14:48,INFO,playing lv2 ,"Actual final - Gold: 17506, Gem: 39",
17:14:48,INFO,playing lv2 ,✓ Final home screen resource verification PASSED!,
17:14:48,INFO,playing lv2 ,=== TEST COMPLETED ===,
17:14:48,INFO,playing lv2 ,=== COMPLETED LEVEL 2 TEST ===,
17:14:48,INFO,playing lv3 ,=== STARTING LEVEL 3 TEST ===,
17:14:50,INFO,Level1_tut,[to_home] Already at Home screen.,
17:14:50,INFO,Level1_tut,to home fixture initialized.,
17:14:50,INFO,Level1_tut,[to_home] Already at Home screen.,
17:14:50,INFO,TestLevel1_tut,[to_campaign_select_lv] Clicking Campaign button...,
17:14:54,INFO,TestLevel1_tut,[to_campaign_select_lv] ✓ Campaign popup opened successfully,
17:14:54,INFO,Level4_tutLv5,=== STARTING LEVEL 4 TEST ===,
17:14:55,INFO,Level4_tutLv5,Phase 2: Navigating to Level 4,
17:15:23,INFO,Level4_tutLv5,Target level 4 should be in World 1,
17:15:23,INFO,Level4_tutLv5,Current world: 1,
17:15:23,INFO,Level4_tutLv5,Looking for level 4 in normal levels,
17:15:48,INFO,Level4_tutLv5,Refresh attempt 1: Found 21 levels,
17:15:54,INFO,Level4_tutLv5,✓ Found target level 4 on attempt 1,
17:16:09,INFO,Level4_tutLv5,Found 21 normal levels,
17:16:09,INFO,Level4_tutLv5,"Found level 4, clicking on it",
17:16:11,INFO,Level4_tutLv5,Successfully clicked on level 4,
17:16:15,INFO,Level1_tut,[to_home] Attempt 1/4 to go to home screen,
17:16:16,INFO,Level1_tut,[to_home] Sent BACK keyevent.,
17:16:17,INFO,Level1_tut,[to_home] Already at Home screen.,
17:16:17,INFO,Level1_tut,to home fixture initialized.,
17:16:17,INFO,Level1_tut,[to_home] Already at Home screen.,
17:16:17,INFO,TestLevel1_tut,[to_campaign_select_lv] Clicking Campaign button...,
17:16:21,INFO,TestLevel1_tut,[to_campaign_select_lv] ✓ Campaign popup opened successfully,
17:16:21,INFO,playing lv5,=== STARTING LEVEL 5 TEST ===,
17:16:22,INFO,playing lv5,Phase 2: Navigating to Level 5,
17:16:48,INFO,playing lv5,Target level 5 should be in World 1,
17:16:49,INFO,playing lv5,Current world: 1,
17:16:49,INFO,playing lv5,Looking for level 5 in normal levels,
17:17:13,INFO,playing lv5,Refresh attempt 1: Found 21 levels,
17:17:18,INFO,playing lv5,✓ Found target level 5 on attempt 1,
17:17:33,INFO,playing lv5,Found 21 normal levels,
17:17:33,INFO,playing lv5,"Found level 5, clicking on it",
17:17:35,INFO,playing lv5,Successfully clicked on level 5,
17:17:39,INFO,Level1_tut,[to_home] Attempt 1/4 to go to home screen,
17:17:39,INFO,Level1_tut,[to_home] Sent BACK keyevent.,
17:17:40,INFO,Level1_tut,[to_home] Already at Home screen.,
17:17:40,INFO,Level1_tut,to home fixture initialized.,
17:17:40,INFO,Level1_tut,[to_home] Already at Home screen.,
17:17:40,INFO,TestLevel1_tut,[to_campaign_select_lv] Clicking Campaign button...,
17:17:44,INFO,TestLevel1_tut,[to_campaign_select_lv] ✓ Campaign popup opened successfully,
17:17:44,INFO,playing lv7 and tut lv8,=== STARTING LEVEL 7 TEST ===,
17:17:45,INFO,playing lv7 and tut lv8,Phase 2: Navigating to Level 7,
17:18:25,INFO,playing lv7 and tut lv8,Target level 7 should be in World 1,
17:18:26,INFO,playing lv7 and tut lv8,Current world: 1,
17:18:26,INFO,playing lv7 and tut lv8,Looking for level 7 in normal levels,
17:18:50,INFO,playing lv7 and tut lv8,Refresh attempt 1: Found 21 levels,
17:18:53,INFO,playing lv7 and tut lv8,✓ Found target level 7 on attempt 1,
17:19:08,INFO,playing lv7 and tut lv8,Found 21 normal levels,
17:19:08,INFO,playing lv7 and tut lv8,"Found level 7, clicking on it",
17:19:10,INFO,playing lv7 and tut lv8,Successfully clicked on level 7,
17:19:14,INFO,Level1_tut,[to_home] Attempt 1/4 to go to home screen,
17:19:15,INFO,Level1_tut,[to_home] Sent BACK keyevent.,
17:19:16,INFO,Level1_tut,[to_home] Already at Home screen.,
